no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count,d_url
4742,4736,수상한 식당 ,글쓴이: 박현숙 ;그린이: 장서영,북멘토,2017.0,9788963192390,73810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/122/699/12269974.jpg?type=m1&udate=20170729,https://data4library.kr/bookV?seq=3495534,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=113874998
4743,4736,토끼일까? ,글: 크림빵 ;그림: 박경연,키즈엠,2017.0,9788967498306,74810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/10948/18/cover/8967498306_1.jpg,https://data4library.kr/bookV?seq=3441851,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=109481852
4744,4736,피를 마시는 새,이영도 지음,황금가지,2005.0,9788982739330,4810.0,2.0,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/57/24/cover/8982739335_2.jpg,https://data4library.kr/bookV?seq=2445258,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=572433
4745,4736,목소리가 너무 커 ,허은순 글 ;김이조 그림,보리,2013.0,9788984287914,74810.0,7.0,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/071/915/07191564.jpg?type=m1&udate=20150821,https://data4library.kr/bookV?seq=2377740,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25939118
4746,4736,모든 것을 기억하는 남자 :데이비드 발다치 장편소설 ,지은이: 데이비드 발다치 ;옮긴이: 황소연,더난콘텐츠그룹,2016.0,9791158790493,3840.0,,843.6,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/110/918/11091895.jpg?type=m1&udate=20180801,https://data4library.kr/bookV?seq=3351613,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=92577628
4747,4736,구미호 탐정 사무소 :검은 요괴를 잡아라! ,하은경 글 ;이갑규 그림,노란돼지,2023.0,9791159953545,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32532/39/cover/k182935027_1.jpg,https://data4library.kr/bookV?seq=6768495,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=325323947
4748,4736,뚜벅뚜벅 거북이 뚜뚜 ,글·그림: 송태고,이지북,2025.0,9791193914793,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36128/88/cover200/k222038372_1.jpg,https://data4library.kr/bookV?seq=7037767,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361288872
4749,4736,모든 계절이 유서였다 =Rita's garten ,지은이: 안리타,홀로씨의 테이블,2018.0,9791196182922,2800.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/18021/22/cover/k912534848_1.jpg,https://data4library.kr/bookV?seq=5356867,347,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=180212266
4750,4750,끈적맨 :차야다 그림책 ,글·그림: 차야다,웅진씽크빅,2023.0,9788901276441,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32991/53/cover/8901276445_1.jpg,https://data4library.kr/bookV?seq=6807485,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329915323
4751,4750,월화수토토토일 ,신채연 글 ;신민재 그림,좋은책신사고 좋은책어린이,2015.0,9788928315321,74810.0,72.0,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/5245/79/cover/8928315328_1.jpg,https://data4library.kr/bookV?seq=2618866,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=52457952
4752,4750,앵무새 죽이기 ,하퍼 리 지음 ;김욱동 옮김,문예출판사,2015.0,9788931001990,3840.0,,843.5,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/126/00112694.jpg?type=m1&udate=20120517,https://data4library.kr/bookV?seq=2373242,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=375563
4753,4750,환한 숨 :조해진 소설집 ,지은이: 조해진,문학과지성사,2021.0,9788932038230,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26537/71/cover/8932038236_1.jpg,https://data4library.kr/bookV?seq=5926396,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=265377110
4754,4750,에드와르도 세상에서 가장 못된 아이,존 버닝햄 지음;조세현 옮김,비룡소,2006.0,9788949110080,77840.0,5.0,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/9/72/cover/9788949110080.gif,https://data4library.kr/bookV?seq=328033,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=97276
4755,4750,방어가 제철 :안윤 소설 ,지은이: 안윤,자음과모음,2022.0,9788954448444,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30049/82/cover/8954448445_1.jpg,https://data4library.kr/bookV?seq=6552387,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300498217
4756,4750,길어도 너무 긴 ,강정연 글 ;릴리아 그림,길벗어린이,2021.0,9788955826289,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27846/70/cover/8955826281_1.jpg,https://data4library.kr/bookV?seq=6085915,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=278467077
4757,4750,도서관에 간 외계인 ,"글: 박미숙,그림: 김중석",킨더랜드,2018.0,9788956187549,77020.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/134/004/13400470.jpg?type=m1&udate=20180308,https://data4library.kr/bookV?seq=3712099,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=136620395
4758,4750,졸업 :설월화雪月花 살인 게임 : 히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2009.0,9788972754367,3830.0,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/060/303/06030354.jpg?type=m1&udate=20170822,https://data4library.kr/bookV?seq=2370678,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=4097757
4759,4750,배를 타요 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2018.0,9791158360658,77830.0,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/134/652/13465291.jpg?type=m1&udate=20180619,https://data4library.kr/bookV?seq=3733786,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=139482724
4760,4750,마음 뽑기 ,김경미 동화 ;심보영 그림,책읽는곰,2022.0,9791158363789,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30343/44/cover/k832839445_1.jpg,https://data4library.kr/bookV?seq=6576931,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303434401
4761,4750,뭐든 뚝딱 금손 반지 ,송승주 글 ;간장 그림,천개의바람,2023.0,9791165734114,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31531/28/cover/k022832441_1.jpg,https://data4library.kr/bookV?seq=6681011,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315312836
4762,4750,지적질 늑대 ,글: 이상미 ;그림: 조경희,옐로스톤,2025.0,9791187079590,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36140/91/cover200/k322038678_1.jpg,https://data4library.kr/bookV?seq=7040129,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361409167
4763,4750,루팡의 딸 =Daughter of Lupin,저자: 요코제키 다이 ;옮긴이: 권하영,Book Plaza(북플라자),2021.0,9791190157346,3830.0,2.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/27556/49/cover/k942733501_1.jpg,https://data4library.kr/bookV?seq=6048606,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=275564959
4764,4750,데미안 프로젝트 =눈부신 '나'를 발견하는 특별한 순간 당신 안에는 분명 찬란한 무한이 있다 /Demian's project ,정여울 지음,크레타,2024.0,9791192742380,3810.0,,853.0,문학 > 독일문학 > 소설,https://image.aladin.co.kr/product/35272/18/cover200/k122934451_1.jpg,https://data4library.kr/bookV?seq=6979431,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352721847
4765,4750,추억은 그릇그릇 ,김진희 글·그림,노란상상,2024.0,9791193074169,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33258/32/cover/k022938667_1.jpg,https://data4library.kr/bookV?seq=6820579,346,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332583253
4766,4766,달가루 :이명하 그림책 ,글·그림: 이명하,웅진씽크빅,2022.0,9788901257631,74810.0,87.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28966/3/cover/8901257637_1.jpg,https://data4library.kr/bookV?seq=6413566,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=289660314
4767,4766,카라마조프 가의 형제들,도스토예프스키 [지음];김연경 옮김,민음사,2007.0,9788937461545,4800.0,1.0,892.8,문학 > 기타 제문학 > 인도-유럽계문학,http://image.aladin.co.kr/product/98/80/cover/8937461544_2.jpg,https://data4library.kr/bookV?seq=2423509,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=988088
4768,4766,암행어사 박아지,천효정 글 ;호산 그림,비룡소,2024.0,9788949143019,74800.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35057/94/cover200/8949143011_1.jpg,https://data4library.kr/bookV?seq=6965386,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=350579400
4769,4766,배드 가이즈,애런 블레이비 지음 ;신수진 옮김,비룡소,2021.0,9788949144115,77800.0,11.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/30108/24/cover/8949144115_1.jpg,https://data4library.kr/bookV?seq=6558588,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301082468
4770,4766,산책은 너무 힘들어 ,허은순 글 ;김이조 그림,보리,2013.0,9788984287891,74810.0,5.0,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/071/915/07191562.jpg?type=m1&udate=20150715,https://data4library.kr/bookV?seq=2377738,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25938942
4771,4766,우리는 1학년 1반 ,글·그림: 현주,이후,2017.0,9788997715510,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/11880/96/cover/8997715518_1.jpg,https://data4library.kr/bookV?seq=3629875,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=118809654
4772,4766,(방울이TV) 딸랑예술학교,원작: 방울이 TV ;그림: 김영진,학산문화사,2022.0,9791134827434,77810.0,3.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/30917/67/cover/k452831192_1.jpg,https://data4library.kr/bookV?seq=6626265,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=309176785
4773,4766,초코빅,"원작: 슈뻘맨,김래현",미래엔,2021.0,9791164138173,77810.0,1.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/27370/35/cover/k212732347_1.jpg,https://data4library.kr/bookV?seq=6042298,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273703523
4774,4766,헤픈 것이다 ,지은이: 김보영,위즈덤하우스,2024.0,9791171717163,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34942/99/cover200/k882934467_1.jpg,https://data4library.kr/bookV?seq=6959865,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=349429997
4775,4766,"아무튼, 문구 :나는 작은 문구들의 힘을 믿는다 ",지은이: 김규림,위고,2019.0,9791186602485,2810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/19999/22/cover/k182635048_1.jpg,https://data4library.kr/bookV?seq=5453045,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=199992289
4776,4766,아쿠아리움이 문을 닫으면 :셸비 반 펠트 장편소설 ,지은이: 셸비 반 펠트 ;옮긴이: 신솔잎,미디어창비,2023.0,9791191248975,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31381/71/cover/k992832006_1.jpg,https://data4library.kr/bookV?seq=6662666,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=313817159
4777,4766,앗! 괴물이 되어 버렸어요 ,그웬 밀워드 글·그림 ;조이스박 옮김,반출판사,2024.0,9791191738285,77840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/33147/31/cover/k002937034_1.jpg,https://data4library.kr/bookV?seq=6814119,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331473127
4778,4766,인싸가족,원작: 인싸가족 ;황정호,샌드박스네트워크,2022.0,9791192504162,74810.0,2.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/30385/10/cover/k482830867_1.jpg,https://data4library.kr/bookV?seq=6579536,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=303851096
4779,4766,종이 소년 ,니콜라 디가르드 글 ;박재연 옮김,Fika Junior(피카주니어),2024.0,9791192869155,77860.0,,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/33321/38/cover/k392938586_1.jpg,https://data4library.kr/bookV?seq=6825530,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=333213816
4780,4766,"힘내, 두더지야 ",글·그림: 이소영,글로연,2024.0,9791193279021,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33255/81/cover/k802938662_1.jpg,https://data4library.kr/bookV?seq=6820574,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332558121
4781,4766,갈까마귀 살인사건 ,다니엘 콜 지음 ;서은경 옮김,Book Plaza(북플라자),2023.0,9791193324066,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/33062/2/cover/k612937994_1.jpg,https://data4library.kr/bookV?seq=6808102,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330620270
4782,4766,세상의 모든 아이스크림 ,글·그림: 마수드 가레바기 ;옮김: 명혜권,파랑서재,2022.0,9791197780745,77810.0,,892.67,문학 > 기타 제문학 > 인도-유럽계문학,https://image.aladin.co.kr/product/29857/1/cover/k392838023_1.jpg,https://data4library.kr/bookV?seq=6532813,345,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298570161
4783,4783,그 산이 정말 거기 있었을까 :박완서 장편소설 ,지은이: 박완서,웅진씽크빅,2021.0,9788901248196,4810.0,,813.62,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26067/84/cover/8901248190_1.jpg,https://data4library.kr/bookV?seq=5849107,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=260678458
4784,4783,(연두와 푸름이의) 기묘한 여름 캠프 ,이분희 글 ;차상미 그림,김영사,2023.0,9788934940944,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32177/10/cover/8934940948_1.jpg,https://data4library.kr/bookV?seq=6741719,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=321771016
4785,4783,이반 일리치의 죽음 ,지은이: 레프 톨스토이 ;옮긴이: 김연경,민음사,2023.0,9788937464386,4800.0,,892.83,문학 > 기타 제문학 > 인도-유럽계문학,https://image.aladin.co.kr/product/33025/31/cover/8937464381_1.jpg,https://data4library.kr/bookV?seq=6805664,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330253181
4786,4783,윔피 키드,제프 키니 글·그림 ;지혜연 옮김,미래엔,2016.0,9788937847004,74840.0,11.0,843.0,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/112/970/11297011.jpg?type=m1&udate=20171229,https://data4library.kr/bookV?seq=3389512,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=96475353
4787,4783,점성술 살인사건 ,지은이: 시마다 소지 ;옮긴이: 한희선,시공사,2020.0,9788952750457,4830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/22955/64/cover/8952750454_1.jpg,https://data4library.kr/bookV?seq=5589059,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=229556418
4788,4783,모든 비밀에는 이름이 있다 :서미애 장편소설 ,지은이: 서미애,문학동네,2021.0,9788954678148,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26722/24/cover/8954678149_1.jpg,https://data4library.kr/bookV?seq=5945052,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=267222496
4789,4783,애정 행각 ,"지은이: 니키리,임지은",마음산책,2025.0,9788960909373,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/36615/59/cover200/8960909378_1.jpg,https://data4library.kr/bookV?seq=7082951,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=366155971
4790,4783,100개의 달과 아기 공룡 ,글·그림: 이덕화,위즈덤하우스 미디어그룹,2017.0,9788962478815,77800.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/124/955/12495549.jpg?type=m1&udate=20170830,https://data4library.kr/bookV?seq=3542381,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=116906498
4791,4783,뱀이다! ,허은순 글 ;김이조 그림,보리,2013.0,9788984287921,74810.0,8.0,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/071/915/07191565.jpg?type=m1&udate=20150821,https://data4library.kr/bookV?seq=2377741,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=25939147
4792,4783,화가 :미쓰다 신조 장편소설 ,지은이: 미쓰다 신조 ;옮긴이: 현정수,더난콘텐츠그룹,2016.0,9791158790448,3830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/8769/94/cover/k062535687_1.jpg,https://data4library.kr/bookV?seq=3248193,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=87699418
4793,4783,웃는 얼굴 쿼카 ,수수아 글·그림,작가정신,2023.0,9791160269666,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31106/55/cover/k412831742_1.jpg,https://data4library.kr/bookV?seq=6642666,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=311065582
4794,4783,한 장 한 장 그림책 ,글·그림: 이억배,사계절출판사,2022.0,9791160949698,77810.0,,813.6,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30213/68/cover/k902839491_1.jpg,https://data4library.kr/bookV?seq=6567776,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=302136849
4795,4783,방귀의 1초 인생 ,말린 클링엔베리 글 ;기영인 옮김,창비교육,2021.0,9791165700805,77850.0,,859.7,문학 > 독일문학 > 기타 게르만 문학,https://image.aladin.co.kr/product/27958/39/cover/k362734211_1.jpg,https://data4library.kr/bookV?seq=6293705,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279583991
4796,4783,꽃이 필 거야 :정주희 그림책 ,글·그림: 정주희,북극곰,2023.0,9791165882556,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31035/97/cover/k442831511_1.jpg,https://data4library.kr/bookV?seq=6635925,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=310359724
4797,4783,첫사랑이 언니에게 남긴 것 ,지은이: 이서수,위즈덤하우스,2023.0,9791168127357,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32825/87/cover/k002936908_1.jpg,https://data4library.kr/bookV?seq=6790488,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328258703
4798,4783,쓰기의 말들 :안 쓰는 사람이 쓰는 사람이 되는 기적을 위하여 ,은유 지음,유유,2016.0,9791185152516,3800.0,,814.7,문학 > 한국문학 > 수필,http://image.aladin.co.kr/product/8846/63/cover/k872535199_1.jpg,https://data4library.kr/bookV?seq=3264620,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=88466350
4799,4783,희한한 위로 ,강세형 지음,수오서재,2020.0,9791190382229,3810.0,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/24644/75/cover/k302631394_1.jpg,https://data4library.kr/bookV?seq=5709881,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=246447504
4800,4783,성은이 냥극하옵니다 :백승화 경장편 ,지은이: 백승화,안전가옥,2023.0,9791193024362,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32970/54/cover/k342936357_1.jpg,https://data4library.kr/bookV?seq=6799613,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329705498
4801,4783,마이 가디언 ,이재문 글 ;무디 그림,이지북,2024.0,9791193914519,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35293/98/cover200/k612035761_1.jpg,https://data4library.kr/bookV?seq=6981527,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352939898
4802,4783,악어가 온다 ,글·그림: 진수경,봄개울,2019.0,9791196652708,77810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/147/230/14723054.jpg?type=m1&udate=20190403,https://data4library.kr/bookV?seq=5388479,344,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=188015750
4803,4803,여수의 사랑 ,지은이: 한강,문학과지성사,2012.0,9788932022802,3810.0,,813.62,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/068/451/06845195.jpg?type=m1&udate=20161201,https://data4library.kr/bookV?seq=1239356,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=15660140
4804,4803,문명 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2021.0,9788932921044,4860.0,2.0,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/27162/32/cover/8932921040_1.jpg,https://data4library.kr/bookV?seq=5983316,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271623247
4805,4803,한복 입은 남자 =이상훈장편소설 /A man in Korean costume ,지은이: 이상훈,박하,2014.0,9788965702313,3810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4896/59/cover/8965702313_1.jpg,https://data4library.kr/bookV?seq=2615380,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=48965912
4806,4803,재뉴어리의 푸른 문 :앨릭스 E. 해로우 장편소설 ,지은이: 앨릭스 E. 해로우 ;옮긴이: 노진선,밝은세상,2024.0,9788984374881,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/34174/19/cover200/8984374881_1.jpg,https://data4library.kr/bookV?seq=6893941,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=341741931
4807,4803,너는 특별하단다 :작은 나무 사람 펀치넬로 이야기 ,맥스 루카도 지음 ;아기장수의 날개 옮김,고슴도치,2003.0,9788989315155,77840.0,,843.0,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/32/60/cover/8989315158_2.jpg,https://data4library.kr/bookV?seq=165654,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=326038
4808,4803,다잉 아이 =Dying eye ,히가시노 게이고 지음 ;김난주 옮김,재인,2010.0,9788990982407,3830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/748/40/cover/8990982405_1.jpg,https://data4library.kr/bookV?seq=1086639,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7484015
4809,4803,카지노 :김진명 장편소설 ,지은이: 김진명,새움출판사,2010.0,9788993964219,3810.0,,813.62,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/733/60/cover/8993964211_2.jpg,https://data4library.kr/bookV?seq=1084986,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7336040
4810,4803,백만 유튜버 구드래곤 ,박현숙 글 ;이경석 그림,다산북스,2024.0,9791130653426,74810.0,5.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34094/11/cover200/k632931181_1.jpg,https://data4library.kr/bookV?seq=6889144,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=340941197
4811,4803,브레드이발소 빵탈출 :디저트 감옥을 탈출하라! ,원작: 몬스터 스튜디오 ;그림: 조예희,대원씨아이,2022.0,9791136290113,77810.0,1.0,810.0,문학 > 한국문학 > 한국문학,https://image.aladin.co.kr/product/28763/62/cover/k612836986_1.jpg,https://data4library.kr/bookV?seq=6394329,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287636295
4812,4803,오 마이 갓 어쩌다 사춘기,글: 강지혜 ;그림: 조승연,루크하우스,,9791155682470,74810.0,1.0,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/7715/61/cover/k132434928_2.jpg,https://data4library.kr/bookV?seq=3128189,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=77156169
4813,4803,윔피 키드,제프 키니 글·그림 ;지혜연 옮김,미래엔,2016.0,9791164134021,74840.0,14.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/22215/52/cover/k412636516_2.jpg,https://data4library.kr/bookV?seq=5550025,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=222155240
4814,4803,가위손 사장님 ,글·그림: 진수경,천개의바람,2024.0,9791165734701,77810.0,149.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33249/45/cover/k682938569_1.jpg,https://data4library.kr/bookV?seq=6820573,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332494501
4815,4803,팬티 입은 늑대,글: 윌프리드 루파노 ;김보희,키위북스,2019.0,9791191748284,77860.0,4.0,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/30021/35/cover/k522838458_1.jpg,https://data4library.kr/bookV?seq=6550209,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300213506
4816,4803,욕 좀 하는 이유나,류재향 글 ;이덕화 그림,위즈덤하우스,2023.0,9791192655512,74810.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32993/8/cover/k072936655_1.jpg,https://data4library.kr/bookV?seq=6802273,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329930835
4817,4803,지렁이의 코딱지 ,글·그림: 지승희,노란상상,2024.0,9791193074350,77810.0,110.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33880/41/cover200/k142930719_1.jpg,https://data4library.kr/bookV?seq=6872551,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=338804118
4818,4803,분홍 왕국 파랑 똥 사건 ,다비드 칼리 지음 ;하나 옮김,봄볕,2024.0,9791193150313,77880.0,,883.0,문학 > 이탈리아문학 > 소설,https://image.aladin.co.kr/product/33935/3/cover200/k242930239_1.jpg,https://data4library.kr/bookV?seq=6875827,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=339350358
4819,4803,하우스 메이드,프리다 맥파든 지음 ;황성연 옮김,Book Plaza(북플라자),2025.0,9791193324554,3840.0,3.0,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/37199/57/cover200/k412031397_1.jpg,https://data4library.kr/bookV?seq=7151607,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=371995721
4820,4803,그레이엄 할아버지께 ,크리스틴 에반스 글 ;박지예 옮김,봄날의곰,2023.0,9791198046215,77840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31519/0/cover/k052832639_1.jpg,https://data4library.kr/bookV?seq=6678549,343,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=315190096
